Time;,Core 0,Core 1,Core 2,Core 3,Core 4,Core 5,Core 6,Core 7,Core 8,Core 9,Core 10,Core 11,Core 12,Core 13,Core 14,Core 15,Core 16,Core 17,Core 18,Core 19,Core 20,Core 21,Core 22,Core 23,Core 24,Core 25,Core 0 Distance to TjMAX,Core 1 Distance to TjMAX,Core 2 Distance to TjMAX,Core 3 Distance to TjMAX,Core 4 Distance to TjMAX,Core 5 Distance to TjMAX,Core 6 Distance to TjMAX,Core 7 Distance to TjMAX,Core 8 Distance to TjMAX,Core 9 Distance to TjMAX,Core 10 Distance to TjMAX,Core 11 Distance to TjMAX,Core 12 Distance to TjMAX,Core 13 Distance to TjMAX,Core 14 Distance to TjMAX,Core 15 Distance to TjMAX,Core 16 Distance to TjMAX,Core 17 Distance to TjMAX,Core 18 Distance to TjMAX,Core 19 Distance to TjMAX,Core 20 Distance to TjMAX,Core 21 Distance to TjMAX,Core 22 Distance to TjMAX,Core 23 Distance to TjMAX,Core 24 Distance to TjMAX,Core 25 Distance to TjMAX,CPU Package,Core Max,Motherboard,CPU,CPU (Weighted Value),CPU2,VRM,Chipset,T_Sensor,CPU Package Temp (CPU),TR1 Temperature (System Board),TR2 Temperature (System Board),LAN Temp (CPU),DIMMA1_Temp (Memory Module Board),DIMMB1_Temp (Memory Module Board),DIMME1_Temp (Memory Module Board),DIMMF1_Temp (Memory Module Board),PSU1 Temp (Power Supply),PSU2 Temp (Power Supply),Water Temperature,Core 0 VID,Core 1 VID,Core 2 VID,Core 3 VID,Core 4 VID,Core 5 VID,Core 6 VID,Core 7 VID,Core 8 VID,Core 9 VID,Core 10 VID,Core 11 VID,Core 12 VID,Core 13 VID,Core 14 VID,Core 15 VID,Core 16 VID,Core 17 VID,Core 18 VID,Core 19 VID,Core 20 VID,Core 21 VID,Core 22 VID,Core 23 VID,Core 24 VID,Core 25 VID,Uncore VID,IA Voltage Offset,CLR (Mesh) Voltage Offset,VCC_CFN Voltage Offset,VCC_IO Voltage Offset,VCC_DDRD Voltage Offset,VCC_DDRA Voltage Offset,VCore 1.8V In,'+5V,AVSB,3VCC,'+12V,VIN8,EHV 1.8v In,3VSB,VBAT,VTT,VCCD HV 1.14V In/IMC VDD,VNN Main 1.02V In,PCH 1.05V,FAON 1.05v In,FIVRA 1.8V In,VIN9,VHIF,Vcore 1.8V IN (System Board),VNN MN 1.02V IN (System Board),VCCD HV 1.14V IN (System Board),EHV 1.8V IN (System Board),FAON 1.05V IN (System Board),FIVRA 1.8V IN (System Board),'+12V (System Board),'+5V (System Board),'+3.3V (System Board),'+5VSB (System Board),'+3.3VSB (System Board),VBAT (Battery),PSU1 Voltage (Power Supply),PSU2 Voltage (Power Supply),VCC5,VCC5 USB,CPU Package Power,Total DRAM Power,PL1 Power Limit (Static),PL2 Power Limit (Static),VRM Vcore Power,VRM Vcore Current,SYS_FAN1 (Fan),SYS_FAN2 (Fan),SYS_FAN3 (Fan),SYS_FAN4 (Fan),SYS_FAN5 (Fan),SYS_FAN6 (Fan),SYS_FAN7 (Fan),SYS_FAN8 (Fan),BPB_FAN (Fan),RISER(B)_FAN_1 (Fan),RISER(B)_FAN_2 (Fan),PSU1 FAN (Power Supply),PSU1 FAN2 (Power Supply),PSU2 FAN (Power Supply),PSU2 FAN2 (Power Supply),Core 0 Clock (perf #20),Core 1 Clock (perf #5),Core 2 Clock (perf #17),Core 3 Clock (perf #8),Core 4 Clock (perf #15),Core 5 Clock (perf #9),Core 6 Clock (perf #13),Core 7 Clock (perf #10),Core 8 Clock (perf #16),Core 9 Clock (perf #18),Core 10 Clock (perf #6),Core 11 Clock (perf #19),Core 12 Clock (perf #11),Core 13 Clock (perf #14),Core 14 Clock (perf #1),Core 15 Clock (perf #21),Core 16 Clock (perf #23),Core 17 Clock (perf #22),Core 18 Clock (perf #24),Core 19 Clock (perf #25),Core 20 Clock (perf #2),Core 21 Clock (perf #12),Core 22 Clock (perf #26),Core 23 Clock (perf #3),Core 24 Clock (perf #4),Core 25 Clock (perf #7),Bus Clock,Mesh/LLC Clock,Core 0 T0 Effective Clock,Core 1 T0 Effective Clock,Core 2 T0 Effective Clock,Core 3 T0 Effective Clock,Core 4 T0 Effective Clock,Core 5 T0 Effective Clock,Core 6 T0 Effective Clock,Core 7 T0 Effective Clock,Core 8 T0 Effective Clock,Core 9 T0 Effective Clock,Core 10 T0 Effective Clock,Core 11 T0 Effective Clock,Core 12 T0 Effective Clock,Core 13 T0 Effective Clock,Core 14 T0 Effective Clock,Core 15 T0 Effective Clock,Core 16 T0 Effective Clock,Core 17 T0 Effective Clock,Core 18 T0 Effective Clock,Core 19 T0 Effective Clock,Core 20 T0 Effective Clock,Core 21 T0 Effective Clock,Core 22 T0 Effective Clock,Core 23 T0 Effective Clock,Core 24 T0 Effective Clock,Core 25 T0 Effective Clock,Average Effective Clock,Memory Clock,Physical Memory Load,Core 0 T0 Usage,Core 1 T0 Usage,Core 2 T0 Usage,Core 3 T0 Usage,Core 4 T0 Usage,Core 5 T0 Usage,Core 6 T0 Usage,Core 7 T0 Usage,Core 8 T0 Usage,Core 9 T0 Usage,Core 10 T0 Usage,Core 11 T0 Usage,Core 12 T0 Usage,Core 13 T0 Usage,Core 14 T0 Usage,Core 15 T0 Usage,Core 16 T0 Usage,Core 17 T0 Usage,Core 18 T0 Usage,Core 19 T0 Usage,Core 20 T0 Usage,Core 21 T0 Usage,Core 22 T0 Usage,Core 23 T0 Usage,Core 24 T0 Usage,Core 25 T0 Usage,Max CPU/Thread Usage,Total CPU Usage,On-Demand Clock Modulation,Core 0 T0 Utility,Core 1 T0 Utility,Core 2 T0 Utility,Core 3 T0 Utility,Core 4 T0 Utility,Core 5 T0 Utility,Core 6 T0 Utility,Core 7 T0 Utility,Core 8 T0 Utility,Core 9 T0 Utility,Core 10 T0 Utility,Core 11 T0 Utility,Core 12 T0 Utility,Core 13 T0 Utility,Core 14 T0 Utility,Core 15 T0 Utility,Core 16 T0 Utility,Core 17 T0 Utility,Core 18 T0 Utility,Core 19 T0 Utility,Core 20 T0 Utility,Core 21 T0 Utility,Core 22 T0 Utility,Core 23 T0 Utility,Core 24 T0 Utility,Core 25 T0 Utility,Total CPU Utility,Core 0 T0 C0 Residency,Core 1 T0 C0 Residency,Core 2 T0 C0 Residency,Core 3 T0 C0 Residency,Core 4 T0 C0 Residency,Core 5 T0 C0 Residency,Core 6 T0 C0 Residency,Core 7 T0 C0 Residency,Core 8 T0 C0 Residency,Core 9 T0 C0 Residency,Core 10 T0 C0 Residency,Core 11 T0 C0 Residency,Core 12 T0 C0 Residency,Core 13 T0 C0 Residency,Core 14 T0 C0 Residency,Core 15 T0 C0 Residency,Core 16 T0 C0 Residency,Core 17 T0 C0 Residency,Core 18 T0 C0 Residency,Core 19 T0 C0 Residency,Core 20 T0 C0 Residency,Core 21 T0 C0 Residency,Core 22 T0 C0 Residency,Core 23 T0 C0 Residency,Core 24 T0 C0 Residency,Core 25 T0 C0 Residency,Core 0 C1 Residency,Core 1 C1 Residency,Core 2 C1 Residency,Core 3 C1 Residency,Core 4 C1 Residency,Core 5 C1 Residency,Core 6 C1 Residency,Core 7 C1 Residency,Core 8 C1 Residency,Core 9 C1 Residency,Core 10 C1 Residency,Core 11 C1 Residency,Core 12 C1 Residency,Core 13 C1 Residency,Core 14 C1 Residency,Core 15 C1 Residency,Core 16 C1 Residency,Core 17 C1 Residency,Core 18 C1 Residency,Core 19 C1 Residency,Core 20 C1 Residency,Core 21 C1 Residency,Core 22 C1 Residency,Core 23 C1 Residency,Core 24 C1 Residency,Core 25 C1 Residency,Water Quality,Virtual Memory Committed,Virtual Memory Available,Virtual Memory Load,Physical Memory Used,Physical Memory Available,Page File Usage,Core 0 Ratio,Core 1 Ratio,Core 2 Ratio,Core 3 Ratio,Core 4 Ratio,Core 5 Ratio,Core 6 Ratio,Core 7 Ratio,Core 8 Ratio,Core 9 Ratio,Core 10 Ratio,Core 11 Ratio,Core 12 Ratio,Core 13 Ratio,Core 14 Ratio,Core 15 Ratio,Core 16 Ratio,Core 17 Ratio,Core 18 Ratio,Core 19 Ratio,Core 20 Ratio,Core 21 Ratio,Core 22 Ratio,Core 23 Ratio,Core 24 Ratio,Core 25 Ratio,Uncore Ratio,Core 0 Thermal Throttling,Core 1 Thermal Throttling,Core 2 Thermal Throttling,Core 3 Thermal Throttling,Core 4 Thermal Throttling,Core 5 Thermal Throttling,Core 6 Thermal Throttling,Core 7 Thermal Throttling,Core 8 Thermal Throttling,Core 9 Thermal Throttling,Core 10 Thermal Throttling,Core 11 Thermal Throttling,Core 12 Thermal Throttling,Core 13 Thermal Throttling,Core 14 Thermal Throttling,Core 15 Thermal Throttling,Core 16 Thermal Throttling,Core 17 Thermal Throttling,Core 18 Thermal Throttling,Core 19 Thermal Throttling,Core 20 Thermal Throttling,Core 21 Thermal Throttling,Core 22 Thermal Throttling,Core 23 Thermal Throttling,Core 24 Thermal Throttling,Core 25 Thermal Throttling,Core 0 Critical Temperature,Core 1 Critical Temperature,Core 2 Critical Temperature,Core 3 Critical Temperature,Core 4 Critical Temperature,Core 5 Critical Temperature,Core 6 Critical Temperature,Core 7 Critical Temperature,Core 8 Critical Temperature,Core 9 Critical Temperature,Core 10 Critical Temperature,Core 11 Critical Temperature,Core 12 Critical Temperature,Core 13 Critical Temperature,Core 14 Critical Temperature,Core 15 Critical Temperature,Core 16 Critical Temperature,Core 17 Critical Temperature,Core 18 Critical Temperature,Core 19 Critical Temperature,Core 20 Critical Temperature,Core 21 Critical Temperature,Core 22 Critical Temperature,Core 23 Critical Temperature,Core 24 Critical Temperature,Core 25 Critical Temperature,Core 0 Power Limit Exceeded,Core 1 Power Limit Exceeded,Core 2 Power Limit Exceeded,Core 3 Power Limit Exceeded,Core 4 Power Limit Exceeded,Core 5 Power Limit Exceeded,Core 6 Power Limit Exceeded,Core 7 Power Limit Exceeded,Core 8 Power Limit Exceeded,Core 9 Power Limit Exceeded,Core 10 Power Limit Exceeded,Core 11 Power Limit Exceeded,Core 12 Power Limit Exceeded,Core 13 Power Limit Exceeded,Core 14 Power Limit Exceeded,Core 15 Power Limit Exceeded,Core 16 Power Limit Exceeded,Core 17 Power Limit Exceeded,Core 18 Power Limit Exceeded,Core 19 Power Limit Exceeded,Core 20 Power Limit Exceeded,Core 21 Power Limit Exceeded,Core 22 Power Limit Exceeded,Core 23 Power Limit Exceeded,Core 24 Power Limit Exceeded,Core 25 Power Limit Exceeded,Package/Ring Thermal Throttling,Package/Ring Critical Temperature,Package/Ring Power Limit Exceeded,PMAX Limit/VCCIN Under-Voltage,Current cTDP Level,IA OC Ratio Limit,CLR (Mesh) OC Ratio Limit,Memory Clock Ratio,Tcas,Trcd,Trp,Tras,Trc,Trfc,Command Rate,IA: PROCHOT,IA: Thermal Event,IA: PCS (PECI),"IA: Electrical Design Point/Other (ICCmax,PL4,SVID,DDR RAPL)",IA: Package-Level RAPL/PBM PL1,IA: AVX Turbo Limit,RING: PROCHOT,RING: Thermal Event,RING: DDR RAPL,RING: Residency State Regulation,RING: Running Average Thermal Limit,RING: VR Thermal Alert,RING: VR TDC,"RING: Max VR Voltage, ICCmax, PL4",RING: Package-Level RAPL/PBM PL1,"RING: Package-Level RAPL/PBM PL2,PL3",PSU1 Power In (Power Supply),PSU2 Power In (Power Supply),PSU1 Power Out (Power Supply),PSU2 Power Out (Power Supply),PSU1 Current (Power Supply),PSU2 Current (Power Supply),GPU D3D Memory Dynamic,Water Flow,Conductivity,Total DL,Total UP,Current DL rate,Current UP rate,Total DL2,Total UP3,Current DL rate4,Current UP rate5,Total Errors,Core Average,Core Spatial Stdev,Core Min,Core Temp Span,Time Data Set,Device
66.763,57,61,63,64,71,74,76,65,78,77,78,63,53,62,65,55,65,64,66,65,60,73,65,65,54,58,48,44,42,41,34,31,29,40,27,28,27,42,52,43,40,50,40,41,39,40,45,32,40,40,51,47,73,78,31,40,31,11,42,43,43,55.0,25.0,32.0,40,39,38,37.0,36,29,0,33.85,1.221,1.221,1.221,1.221,1.221,1.221,1.221,1.221,1.221,1.221,1.221,1.221,1.221,1.221,1.221,1.221,1.221,1.221,1.221,1.221,1.221,1.221,1.221,1.221,1.221,1.221,1.153,0,0,0,0,0,0,1.904,5.12,3.392,3.344,12.192,0.192,1.808,3.392,3.168,1.024,1.403,1.012,1.048,1.074,1.792,0.904,3.376,1.932,1.032,0.0,0.0,0.0,0.0,0.0,5.088,3.328,5.088,3.312,3.072,114,114,4.86,5.09,514.68,6.104,4095,4095,119,54,14430,14430,14430,14430,14430,14430,14430,14430,14430,14430,14430,8580,6110,8450,5980,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,100,3100,4800.655,4800.689,4800.531,4800.7,4800.513,4800.597,4800.437,4800.649,4800.731,4800.562,4800.598,4800.621,4800.563,4800.458,4800.587,4800.532,4800.698,4800.521,4800.755,4800.631,4800.675,4800.526,4800.583,4800.581,4800.506,4800.576,4800.595,3200,7.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,170.998,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,12521,137511,8.3,10310,120267,0,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,31,32,32,39,39,102,26,256,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,160,130,120,3.2,3.4,0.016,235.7,20.0,1.499,0.292,1.047,0.035,0.0,0.0,0.0,0.0,0,65.26923076923077,7.128262774162776,53,25,0.0,H100F50
69.795,58,70,73,76,64,75,76,60,66,73,67,70,54,67,59,61,77,74,76,72,66,79,67,75,64,62,47,35,32,29,41,30,29,45,39,32,38,35,51,38,46,44,28,31,29,33,39,26,38,30,41,43,78,79,31,43,31,11,42,43,43,63.0,24.0,32.0,40,40,40,39.0,37,0,0,34.34,1.221,1.221,1.221,1.221,1.221,1.221,1.221,1.221,1.221,1.221,1.221,1.221,1.221,1.221,1.221,1.221,1.221,1.221,1.221,1.221,1.221,1.221,1.221,1.221,1.221,1.221,1.153,0,0,0,0,0,0,1.904,5.12,3.392,3.344,12.192,0.192,1.808,3.392,3.184,1.024,1.403,1.012,1.048,1.074,1.792,0.904,3.376,0.0,1.024,1.416,1.82,1.08,1.792,12.18,5.112,3.328,5.112,3.328,3.072,114,114,4.86,5.09,536.929,6.416,4095,4095,156,62,18200,18070,18200,18200,18200,18200,18200,18070,18200,18200,18200,11180,8060,10920,7670,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,100,3100,4800.651,4800.691,4800.526,4800.689,4800.52,4800.582,4800.43,4800.642,4800.72,4800.559,4800.591,4800.623,4800.559,4800.455,4800.592,4800.528,4800.707,4800.513,4800.739,4800.627,4800.673,4800.537,4800.589,4800.581,4800.516,4800.575,4800.593,3200,7.9,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,12527,137505,8.3,10319,120257,0,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,31,32,32,39,39,102,26,256,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,160,130,120,3.5,3.5,0.016,237.0,19.8,1.501,0.292,0.851,0.0,0.0,0.0,0.0,0.0,0,68.5,6.692418213057335,54,25,3.0319999999999965,H100F50
72.83,60,69,71,67,73,76,69,66,67,75,67,61,62,68,68,63,77,74,74,72,70,76,70,68,62,64,45,36,34,38,32,29,36,39,38,30,38,44,43,37,37,42,28,31,31,33,35,29,35,37,43,41,78,77,31,45,31,11,43,43,43,67.0,24.0,32.0,41,41,41,40.0,38,29,0,34.8,1.221,1.221,1.221,1.221,1.221,1.221,1.221,1.221,1.221,1.221,1.221,1.221,1.221,1.221,1.221,1.221,1.221,1.221,1.221,1.221,1.221,1.221,1.221,1.221,1.221,1.221,1.153,0,0,0,0,0,0,1.904,5.12,3.392,3.344,12.192,0.192,1.808,3.392,3.184,1.024,1.403,1.012,1.048,1.074,1.792,0.904,3.376,1.932,0.0,0.0,0.0,0.0,0.0,12.18,5.088,3.328,5.088,3.312,3.072,114,114,4.86,5.09,540.105,6.448,4095,4095,101,43,23140,23010,23140,23140,23140,23140,23140,23140,23660,23660,23790,9620,7670,9230,7410,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,100,3100,4800.653,4800.675,4800.526,4800.727,4800.505,4800.571,4800.441,4800.635,4800.718,4800.559,4800.588,4800.637,4800.567,4800.464,4800.589,4800.524,4800.705,4800.511,4800.745,4800.626,4800.677,4800.529,4800.599,4800.585,4800.526,4800.574,4800.594,3200,7.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,12517,137515,8.3,10303,120273,0,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,31,32,32,39,39,102,26,256,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,440,450,410,400,3.6,3.9,0.016,237.7,19.6,1.504,0.292,1.036,0.0,0.0,0.0,0.0,0.0,0,68.8076923076923,4.827957290369617,60,17,6.066999999999993,H100F50
75.888,54,64,65,74,74,79,77,68,79,79,69,64,58,70,68,61,74,70,72,70,66,75,68,66,59,62,51,41,40,31,31,26,28,37,26,26,36,41,47,35,37,44,31,35,33,35,39,30,37,39,46,43,69,79,32,47,32,11,43,43,43,69.0,24.0,32.0,41,42,42,41.0,39,29,0,35.24,1.221,1.221,1.221,1.221,1.221,1.221,1.221,1.221,1.221,1.221,1.221,1.221,1.221,1.221,1.221,1.221,1.221,1.221,1.221,1.221,1.221,1.221,1.221,1.221,1.221,1.221,1.153,0,0,0,0,0,0,1.904,5.12,3.392,3.344,12.192,0.192,1.808,3.392,3.184,1.024,1.403,1.012,1.048,1.074,1.792,0.896,3.376,1.932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.328,5.088,3.312,3.072,114,114,4.86,5.09,531.763,6.307,4095,4095,139,74,25220,25220,25220,25220,25350,25350,25220,25220,25350,25350,25350,9750,7540,9490,7410,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,100,3100,4800.65,4800.691,4800.526,4800.71,4800.504,4800.581,4800.429,4800.649,4800.719,4800.553,4800.586,4800.632,4800.567,4800.451,4800.59,4800.523,4800.707,4800.514,4800.74,4800.62,4800.675,4800.531,4800.603,4800.585,4800.521,4800.571,4800.594,3200,7.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,12509,137523,8.3,10294,120282,0,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,31,32,32,39,39,102,26,256,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,460,480,430,400,4.0,4.1,0.016,238.2,19.4,1.508,0.293,1.117,0.077,0.0,0.0,0.0,0.0,0,68.65384615384616,6.592199981168348,54,25,9.125,H100F50
79.051,52,70,66,69,66,77,69,67,66,75,69,69,55,70,65,56,74,72,77,73,70,80,70,73,64,65,53,35,39,36,39,28,36,38,39,30,36,36,50,35,40,49,31,33,28,32,35,25,35,32,41,40,78,80,32,49,32,11,43,43,43,69.0,24.0,33.0,41,43,43,0.0,0,29,29,35.55,1.221,1.221,1.221,1.221,1.221,1.221,1.221,1.221,1.221,1.221,1.221,1.221,1.221,1.221,1.221,1.221,1.221,1.221,1.221,1.221,1.221,1.221,1.221,1.221,1.221,1.221,1.153,0,0,0,0,0,0,1.904,5.12,3.392,3.344,12.192,0.192,1.808,3.392,3.184,1.024,1.403,1.012,1.048,1.074,1.792,0.896,3.376,1.932,1.032,1.416,1.82,1.08,1.792,12.18,5.088,3.328,5.112,3.328,3.072,114,114,4.86,5.09,532.356,6.316,4095,4095,127,202,30030,29770,29770,30160,30030,30160,30030,30030,30030,30160,30160,10270,7930,10010,7800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,100,3100,4800.653,4800.689,4800.526,4800.709,4800.517,4800.574,4800.427,4800.638,4800.717,4800.554,4800.586,4800.627,4800.567,4800.461,4800.587,4800.506,4800.707,4800.51,4800.745,4800.623,4800.673,4800.531,4800.607,4800.59,4800.521,4800.573,4800.594,3200,7.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,171.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,12518,137514,8.3,10308,120268,0,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,31,32,32,39,39,102,26,256,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510,520,470,460,4.5,4.6,0.016,238.7,19.2,1.511,0.293,0.921,0.0,0.0,0.0,0.0,0.0,0,68.42307692307692,6.469889292377521,52,28,12.287999999999997,H100F50
